index, Ar.x, Ar.y, Ag.x, Ag.y, InfR.x, InfR.y, InfG.x, InfG.y, Tr.x, Tr.y, Tg.x, Tg.y
3.7951, 1.73060,0.51597, 0.23817,1.12987, 1.49836,-0.23330, -0.49836,0.23330, 1.51544,-0.19975, 0.54960,0.05937
3.8001, 1.69820,0.55903, 0.32513,1.10798, 1.49155,-0.26090, -0.49155,0.26090, 1.51045,-0.22800, 0.55501,0.06717
3.8051, 1.66323,0.60011, 0.41024,1.07937, 1.48324,-0.28861, -0.48324,0.28861, 1.50394,-0.25649, 0.56046,0.07496
3.8101, 1.62580,0.63904, 0.49295,1.04419, 1.47339,-0.31636, -0.47339,0.31636, 1.49585,-0.28514, 0.56597,0.08273
3.8151, 1.58604,0.67569, 0.57277,1.00263, 1.46195,-0.34407, -0.46195,0.34407, 1.48614,-0.31387, 0.57153,0.09049
3.8201, 1.54408,0.70991, 0.64920,0.95492, 1.44890,-0.37166, -0.44890,0.37166, 1.47476,-0.34259, 0.57716,0.09823
3.8251, 1.50009,0.74156, 0.72175,0.90133, 1.43419,-0.39904, -0.43419,0.39904, 1.46167,-0.37122, 0.58286,0.10594
3.8301, 1.45420,0.77052, 0.78998,0.84218, 1.41781,-0.42611, -0.41781,0.42611, 1.44684,-0.39966, 0.58862,0.11363
3.8351, 1.40658,0.79667, 0.85345,0.77779, 1.39972,-0.45278, -0.39972,0.45278, 1.43022,-0.42780, 0.59447,0.12130
3.8401, 1.35741,0.81991, 0.91175,0.70855, 1.37992,-0.47893, -0.37992,0.47893, 1.41180,-0.45554, 0.60039,0.12894
3.8451, 1.30686,0.84014, 0.96450,0.63488, 1.35838,-0.50447, -0.35838,0.50447, 1.39155,-0.48277, 0.60640,0.13655
3.8501, 1.25511,0.85727, 1.01137,0.55720, 1.33510,-0.52928, -0.33510,0.52928, 1.36945,-0.50936, 0.61251,0.14413
3.8551, 1.20235,0.87124, 1.05203,0.47599, 1.31008,-0.55325, -0.31008,0.55325, 1.34549,-0.53521, 0.61872,0.15167
3.8601, 1.14877,0.88197, 1.08622,0.39173, 1.28333,-0.57627, -0.28333,0.57627, 1.31967,-0.56018, 0.62502,0.15917
3.8651, 1.09458,0.88941, 1.11371,0.30494, 1.25487,-0.59820, -0.25487,0.59820, 1.29200,-0.58414, 0.63144,0.16663
3.8701, 1.03997,0.89353, 1.13429,0.21616, 1.22470,-0.61893, -0.22470,0.61893, 1.26249,-0.60696, 0.63797,0.17405
3.8751, 0.98515,0.89430, 1.14781,0.12593, 1.19287,-0.63832, -0.19287,0.63832, 1.23116,-0.62850, 0.64461,0.18142
3.8801, 0.93033,0.89171, 1.15418,0.03480, 1.15941,-0.65626, -0.15941,0.65626, 1.19804,-0.64862, 0.65138,0.18874
3.8851, 0.87570,0.88575, 1.15331,-0.05665, 1.12436,-0.67262, -0.12436,0.67262, 1.16318,-0.66718, 0.65828,0.19600
3.8901, 0.82148,0.87643, 1.14520,-0.14784, 1.08779,-0.68725, -0.08779,0.68725, 1.12662,-0.68404, 0.66532,0.20321
3.8951, 0.76788,0.86378, 1.12986,-0.23821, 1.04977,-0.70004, -0.04977,0.70004, 1.08843,-0.69904, 0.67249,0.21035
3.9001, 0.71509,0.84784, 1.10738,-0.32717, 1.01036,-0.71085, -0.01036,0.71085, 1.04869,-0.71206, 0.67980,0.21742
3.9051, 0.66333,0.82865, 1.07787,-0.41417, 0.96966,-0.71956, 0.03034,0.71956, 1.00747,-0.72293, 0.68726,0.22441
3.9101, 0.61280,0.80627, 1.04148,-0.49864, 0.92777,-0.72604, 0.07223,0.72604, 0.96488,-0.73153, 0.69487,0.23133
3.9151, 0.56369,0.78079, 0.99844,-0.58004, 0.88479,-0.73016, 0.11521,0.73016, 0.92103,-0.73770, 0.70264,0.23817
3.9201, 0.51620,0.75229, 0.94899,-0.65783, 0.84084,-0.73181, 0.15916,0.73181, 0.87604,-0.74131, 0.71058,0.24491
3.9251, 0.47051,0.72086, 0.89343,-0.73152, 0.79605,-0.73087, 0.20395,0.73087, 0.83004,-0.74222, 0.71868,0.25156
3.9301, 0.42681,0.68662, 0.83209,-0.80060, 0.75057,-0.72723, 0.24943,0.72723, 0.78319,-0.74031, 0.72695,0.25810
3.9351, 0.38527,0.64970, 0.76534,-0.86463, 0.70456,-0.72078, 0.29544,0.72078, 0.73565,-0.73546, 0.73539,0.26454
3.9401, 0.34606,0.61022, 0.69360,-0.92318, 0.65816,-0.71144, 0.34184,0.71144, 0.68760,-0.72755, 0.74401,0.27086
3.9451, 0.30934,0.56833, 0.61731,-0.97584, 0.61157,-0.69911, 0.38843,0.69911, 0.63922,-0.71647, 0.75282,0.27706
3.9501, 0.27527,0.52418, 0.53695,-1.02226, 0.56496,-0.68371, 0.43504,0.68371, 0.59071,-0.70213, 0.76181,0.28312
3.9551, 0.24398,0.47795, 0.45302,-1.06212, 0.51854,-0.66517, 0.48146,0.66517, 0.54229,-0.68445, 0.77099,0.28904
3.9601, 0.21560,0.42979, 0.36606,-1.09514, 0.47250,-0.64344, 0.52750,0.64344, 0.49419,-0.66336, 0.78036,0.29482
3.9651, 0.19026,0.37991, 0.27663,-1.12108, 0.42707,-0.61848, 0.57293,0.61848, 0.44663,-0.63879, 0.78993,0.30044
3.9701, 0.16807,0.32847, 0.18529,-1.13974, 0.38247,-0.59025, 0.61753,0.59025, 0.39989,-0.61070, 0.79970,0.30589
3.9751, 0.14912,0.27569, 0.09264,-1.15098, 0.33893,-0.55874, 0.66107,0.55874, 0.35420,-0.57908, 0.80967,0.31117
3.9801, 0.13350,0.22177, -0.00071,-1.15470, 0.29670,-0.52395, 0.70330,0.52395, 0.30983,-0.54391, 0.81985,0.31626
3.9851, 0.12128,0.16691, -0.09417,-1.15085, 0.25601,-0.48589, 0.74399,0.48589, 0.26708,-0.50521, 0.83022,0.32115
3.9901, 0.11253,0.11132, -0.18711,-1.13944, 0.21712,-0.44460, 0.78288,0.44460, 0.22621,-0.46300, 0.84081,0.32584
3.9951, 0.10728,0.05524, -0.27893,-1.12051, 0.18029,-0.40014, 0.81971,0.40014, 0.18751,-0.41735, 0.85160,0.33030
4.0001, 0.59547,-0.81834, 1.11803,-0.00141, 0.14667,-0.35346, 0.85333,0.35346, 0.15409,-0.37383, 0.86363,0.33083
4.0051, 0.63820,-0.83811, 1.11572,-0.07194, 0.15766,-0.34875, 0.84234,0.34875, 0.16515,-0.36862, 0.83082,0.37762
4.0101, 0.68194,-0.85567, 1.10895,-0.14226, 0.16843,-0.34382, 0.83157,0.34382, 0.17597,-0.36323, 0.79578,0.42153
4.0151, 0.72658,-0.87096, 1.09773,-0.21210, 0.17898,-0.33870, 0.82102,0.33870, 0.18656,-0.35765, 0.75875,0.46248
4.0201, 0.77200,-0.88394, 1.08211,-0.28115, 0.18932,-0.33339, 0.81068,0.33339, 0.19693,-0.35189, 0.71996,0.50042
4.0251, 0.81808,-0.89456, 1.06211,-0.34916, 0.19944,-0.32790, 0.80056,0.32790, 0.20706,-0.34598, 0.67963,0.53531
4.0301, 0.86470,-0.90279, 1.03783,-0.41583, 0.20934,-0.32224, 0.79066,0.32224, 0.21697,-0.33992, 0.63800,0.56713
4.0351, 0.91174,-0.90859, 1.00932,-0.48090, 0.21904,-0.31642, 0.78096,0.31642, 0.22666,-0.33371, 0.59527,0.59588
4.0401, 0.95907,-0.91195, 0.97671,-0.54410, 0.22853,-0.31046, 0.77147,0.31046, 0.23613,-0.32737, 0.55167,0.62155
4.0451, 1.00656,-0.91285, 0.94009,-0.60516, 0.23782,-0.30435, 0.76218,0.30435, 0.24540,-0.32090, 0.50739,0.64417
4.0501, 1.05409,-0.91127, 0.89962,-0.66383, 0.24691,-0.29812, 0.75309,0.29812, 0.25445,-0.31431, 0.46265,0.66377
4.0551, 1.10152,-0.90721, 0.85545,-0.71987, 0.25580,-0.29175, 0.74420,0.29175, 0.26330,-0.30762, 0.41763,0.68040
4.0601, 1.14872,-0.90067, 0.80773,-0.77302, 0.26450,-0.28528, 0.73550,0.28528, 0.27195,-0.30082, 0.37252,0.69411
4.0651, 1.19558,-0.89167, 0.75666,-0.82308, 0.27301,-0.27869, 0.72699,0.27869, 0.28041,-0.29393, 0.32748,0.70496
4.0701, 1.24194,-0.88023, 0.70244,-0.86982, 0.28134,-0.27200, 0.71866,0.27200, 0.28867,-0.28695, 0.28269,0.71303
4.0751, 1.28770,-0.86635, 0.64527,-0.91303, 0.28949,-0.26522, 0.71051,0.26522, 0.29675,-0.27989, 0.23831,0.71840
4.0801, 1.33271,-0.85008, 0.58538,-0.95254, 0.29747,-0.25835, 0.70253,0.25835, 0.30465,-0.27275, 0.19448,0.72117
4.0851, 1.37686,-0.83145, 0.52301,-0.98816, 0.30527,-0.25139, 0.69473,0.25139, 0.31238,-0.26554, 0.15133,0.72141
4.0901, 1.42002,-0.81051, 0.45842,-1.01973, 0.31291,-0.24436, 0.68709,0.24436, 0.31993,-0.25826, 0.10901,0.71924
4.0951, 1.46206,-0.78730, 0.39185,-1.04712, 0.32039,-0.23725, 0.67961,0.23725, 0.32732,-0.25092, 0.06761,0.71477
4.1001, 1.50286,-0.76188, 0.32358,-1.07018, 0.32772,-0.23008, 0.67228,0.23008, 0.33455,-0.24353, 0.02726,0.70809
4.1051, 1.54232,-0.73432, 0.25390,-1.08882, 0.33489,-0.22284, 0.66511,0.22284, 0.34162,-0.23609, -0.01195,0.69932
4.1101, 1.58031,-0.70468, 0.18308,-1.10294, 0.34192,-0.21555, 0.65808,0.21555, 0.34855,-0.22859, -0.04992,0.68859
4.1151, 1.61671,-0.67305, 0.11141,-1.11247, 0.34881,-0.20821, 0.65119,0.20821, 0.35533,-0.22106, -0.08659,0.67600
4.1201, 1.65144,-0.63950, 0.03921,-1.11735, 0.35556,-0.20081, 0.64444,0.20081, 0.36197,-0.21348, -0.12188,0.66167
4.1251, 1.68437,-0.60412, -0.03324,-1.11754, 0.36218,-0.19337, 0.63782,0.19337, 0.36847,-0.20587, -0.15573,0.64572
4.1301, 1.71542,-0.56701, -0.10563,-1.11303, 0.36868,-0.18589, 0.63132,0.18589, 0.37485,-0.19823, -0.18808,0.62828
4.1351, 1.74449,-0.52826, -0.17765,-1.10383, 0.37505,-0.17837, 0.62495,0.17837, 0.38110,-0.19056, -0.21889,0.60945
4.1401, 1.77149,-0.48798, -0.24900,-1.08995, 0.38131,-0.17081, 0.61869,0.17081, 0.38724,-0.18285, -0.24812,0.58936
4.1451, 1.79634,-0.44628, -0.31937,-1.07145, 0.38746,-0.16322, 0.61254,0.16322, 0.39326,-0.17513, -0.27575,0.56812
4.1501, 1.81897,-0.40327, -0.38846,-1.04838, 0.39351,-0.15560, 0.60649,0.15560, 0.39918,-0.16738, -0.30175,0.54585
4.1551, 1.83929,-0.35907, -0.45597,-1.02083, 0.39945,-0.14795, 0.60055,0.14795, 0.40499,-0.15962, -0.32611,0.52266
4.1601, 1.85724,-0.31380, -0.52162,-0.98890, 0.40530,-0.14028, 0.59470,0.14028, 0.41070,-0.15183, -0.34882,0.49865
4.1651, 1.87277,-0.26758, -0.58510,-0.95271, 0.41106,-0.13258, 0.58894,0.13258, 0.41632,-0.14403, -0.36989,0.47393
4.1701, 1.88583,-0.22056, -0.64615,-0.91241, 0.41673,-0.12487, 0.58327,0.12487, 0.42185,-0.13622, -0.38930,0.44861
4.1751, 1.89636,-0.17285, -0.70450,-0.86815, 0.42233,-0.11713, 0.57767,0.11713, 0.42730,-0.12839, -0.40708,0.42279
4.1801, 1.90433,-0.12459, -0.75988,-0.82011, 0.42785,-0.10938, 0.57215,0.10938, 0.43268,-0.12056, -0.42324,0.39656
4.1851, 1.90971,-0.07592, -0.81205,-0.76849, 0.43330,-0.10162, 0.56670,0.10162, 0.43798,-0.11271, -0.43780,0.37001
4.1901, 1.91247,-0.02699, -0.86077,-0.71350, 0.43868,-0.09383, 0.56132,0.09383, 0.44321,-0.10486, -0.45078,0.34323
4.1951, 1.91260,0.02208, -0.90581,-0.65536, 0.44401,-0.08604, 0.55599,0.08604, 0.44838,-0.09700, -0.46220,0.31632
4.2001, 1.91009,0.07114, -0.94698,-0.59433, 0.44928,-0.07824, 0.55072,0.07824, 0.45350,-0.08913, -0.47212,0.28934
4.2051, 1.90494,0.12004, -0.98408,-0.53064, 0.45450,-0.07042, 0.54550,0.07042, 0.45856,-0.08126, -0.48054,0.26237
4.2101, 1.89716,0.16864, -1.01694,-0.46458, 0.45968,-0.06260, 0.54032,0.06260, 0.46357,-0.07339, -0.48753,0.23549
4.2151, 1.88675,0.21681, -1.04539,-0.39642, 0.46482,-0.05477, 0.53518,0.05477, 0.46855,-0.06551, -0.49310,0.20877
4.2201, 1.87375,0.26439, -1.06931,-0.32646, 0.46992,-0.04694, 0.53008,0.04694, 0.47348,-0.05764, -0.49732,0.18226
4.2251, 1.85817,0.31125, -1.08857,-0.25499, 0.47500,-0.03910, 0.52500,0.03910, 0.47838,-0.04976, -0.50021,0.15604
4.2301, 1.84006,0.35725, -1.10307,-0.18233, 0.48005,-0.03125, 0.51995,0.03125, 0.48326,-0.04188, -0.50184,0.13014
4.2351, 1.81947,0.40225, -1.11273,-0.10879, 0.48508,-0.02340, 0.51492,0.02340, 0.48811,-0.03400, -0.50223,0.10463
4.2401, 1.79644,0.44611, -1.11750,-0.03469, 0.49009,-0.01555, 0.50991,0.01555, 0.49294,-0.02612, -0.50146,0.07956
4.2451, 1.77104,0.48870, -1.11733,0.03964, 0.49510,-0.00770, 0.50490,0.00770, 0.49777,-0.01824, -0.49955,0.05496
4.2501, 1.74334,0.52989, -1.11222,0.11387, 0.50010,0.00016, 0.49990,-0.00016, 0.50258,-0.01037, -0.49657,0.03087
4.2551, 1.71340,0.56956, -1.10217,0.18767, 0.50510,0.00801, 0.49490,-0.00801, 0.50739,-0.00250, -0.49256,0.00734
4.2601, 1.68131,0.60757, -1.08721,0.26072, 0.51011,0.01586, 0.48989,-0.01586, 0.51220,0.00537, -0.48758,-0.01561
4.2651, 1.64717,0.64382, -1.06739,0.33269, 0.51512,0.02372, 0.48488,-0.02372, 0.51701,0.01324, -0.48168,-0.03794
4.2701, 1.61106,0.67819, -1.04278,0.40324, 0.52015,0.03156, 0.47985,-0.03156, 0.52184,0.02110, -0.47489,-0.05963
4.2751, 1.57308,0.71057, -1.01349,0.47206, 0.52520,0.03941, 0.47480,-0.03941, 0.52669,0.02895, -0.46729,-0.08066
4.2801, 1.53336,0.74085, -0.97962,0.53884, 0.53028,0.04725, 0.46972,-0.04725, 0.53155,0.03680, -0.45891,-0.10101
4.2851, 1.49199,0.76895, -0.94131,0.60327, 0.53538,0.05509, 0.46462,-0.05509, 0.53644,0.04465, -0.44980,-0.12066
4.2901, 1.44909,0.79476, -0.89873,0.66505, 0.54052,0.06291, 0.45948,-0.06291, 0.54136,0.05248, -0.44002,-0.13960
4.2951, 1.40480,0.81821, -0.85204,0.72389, 0.54570,0.07074, 0.45430,-0.07074, 0.54632,0.06031, -0.42960,-0.15782
4.3001, 1.35925,0.83921, -0.80146,0.77953, 0.55093,0.07855, 0.44907,-0.07855, 0.55131,0.06813, -0.41860,-0.17531
4.3051, 1.31256,0.85770, -0.74719,0.83169, 0.55620,0.08635, 0.44380,-0.08635, 0.55636,0.07594, -0.40706,-0.19206
4.3101, 1.26487,0.87360, -0.68948,0.88012, 0.56153,0.09415, 0.43847,-0.09415, 0.56145,0.08374, -0.39503,-0.20807
4.3151, 1.21633,0.88687, -0.62857,0.92461, 0.56692,0.10193, 0.43308,-0.10193, 0.56659,0.09153, -0.38254,-0.22334
4.3201, 1.16708,0.89745, -0.56473,0.96493, 0.57237,0.10969, 0.42763,-0.10969, 0.57180,0.09930, -0.36964,-0.23786
4.3251, 1.11727,0.90531, -0.49824,1.00088, 0.57790,0.11744, 0.42210,-0.11744, 0.57707,0.10707, -0.35637,-0.25165
4.3301, 1.06705,0.91041, -0.42941,1.03228, 0.58349,0.12518, 0.41651,-0.12518, 0.58241,0.11481, -0.34277,-0.26470
4.3351, 1.01657,0.91272, -0.35853,1.05899, 0.58917,0.13289, 0.41083,-0.13289, 0.58783,0.12254, -0.32888,-0.27702
4.3401, 0.96599,0.91224, -0.28594,1.08085, 0.59493,0.14059, 0.40507,-0.14059, 0.59333,0.13025, -0.31472,-0.28862
4.3451, 0.91546,0.90895, -0.21195,1.09776, 0.60079,0.14826, 0.39921,-0.14826, 0.59891,0.13794, -0.30034,-0.29950
4.3501, 0.86514,0.90285, -0.13690,1.10962, 0.60673,0.15590, 0.39327,-0.15590, 0.60458,0.14561, -0.28577,-0.30967
4.3551, 0.81518,0.89397, -0.06115,1.11636, 0.61278,0.16352, 0.38722,-0.16352, 0.61034,0.15326, -0.27103,-0.31915
4.3601, 0.76575,0.88230, 0.01496,1.11793, 0.61894,0.17111, 0.38106,-0.17111, 0.61621,0.16088, -0.25617,-0.32795
4.3651, 0.71699,0.86789, 0.09109,1.11432, 0.62520,0.17867, 0.37480,-0.17867, 0.62218,0.16847, -0.24120,-0.33608
4.3701, 0.66906,0.85077, 0.16687,1.10551, 0.63158,0.18619, 0.36842,-0.18619, 0.62826,0.17603, -0.22616,-0.34355
4.3751, 0.62211,0.83098, 0.24194,1.09154, 0.63808,0.19367, 0.36192,-0.19367, 0.63446,0.18355, -0.21107,-0.35037
4.3801, 0.57629,0.80858, 0.31597,1.07246, 0.64471,0.20111, 0.35529,-0.20111, 0.64078,0.19104, -0.19596,-0.35657
4.3851, 0.53175,0.78363, 0.38859,1.04833, 0.65146,0.20850, 0.34854,-0.20850, 0.64722,0.19849, -0.18084,-0.36215
4.3901, 0.48863,0.75620, 0.45946,1.01926, 0.65836,0.21584, 0.34164,-0.21584, 0.65379,0.20590, -0.16574,-0.36713
4.3951, 0.44707,0.72636, 0.52824,0.98537, 0.66539,0.22313, 0.33461,-0.22313, 0.66050,0.21326, -0.15068,-0.37153
4.4001, 0.40721,0.69421, 0.59461,0.94681, 0.67257,0.23037, 0.32743,-0.23037, 0.66735,0.22058, -0.13567,-0.37537
4.4051, 0.36918,0.65984, 0.65823,0.90373, 0.67990,0.23754, 0.32010,-0.23754, 0.67435,0.22783, -0.12075,-0.37865
4.4101, 0.33310,0.62336, 0.71881,0.85634, 0.68739,0.24464, 0.31261,-0.24464, 0.68149,0.23503, -0.10591,-0.38140
4.4151, 0.29909,0.58486, 0.77604,0.80484, 0.69504,0.25167, 0.30496,-0.25167, 0.68880,0.24217, -0.09118,-0.38364
4.4201, 0.26727,0.54446, 0.82965,0.74946, 0.70285,0.25862, 0.29715,-0.25862, 0.69626,0.24924, -0.07657,-0.38537
4.4251, 0.23775,0.50230, 0.87936,0.69046, 0.71083,0.26549, 0.28917,-0.26549, 0.70389,0.25623, -0.06209,-0.38663
4.4301, 0.21062,0.45850, 0.92492,0.62811, 0.71899,0.27227, 0.28101,-0.27227, 0.71169,0.26315, -0.04776,-0.38741
4.4351, 0.18599,0.41318, 0.96612,0.56269, 0.72732,0.27896, 0.27268,-0.27896, 0.71967,0.26998, -0.03359,-0.38775
4.4401, 0.16393,0.36650, 1.00272,0.49451, 0.73584,0.28554, 0.26416,-0.28554, 0.72782,0.27673, -0.01957,-0.38765
4.4451, 0.14453,0.31860, 1.03456,0.42390, 0.74455,0.29201, 0.25545,-0.29201, 0.73616,0.28337, -0.00574,-0.38714
4.4501, 0.12786,0.26963, 1.06145,0.35117, 0.75345,0.29837, 0.24655,-0.29837, 0.74469,0.28992, 0.00792,-0.38623
4.4551, 0.11397,0.21974, 1.08326,0.27668, 0.76255,0.30460, 0.23745,-0.30460, 0.75342,0.29635, 0.02139,-0.38493
4.4601, 0.10293,0.16909, 1.09986,0.20077, 0.77184,0.31070, 0.22816,-0.31070, 0.76234,0.30266, 0.03466,-0.38326
4.4651, 0.09477,0.11785, 1.11116,0.12382, 0.78134,0.31666, 0.21866,-0.31666, 0.77146,0.30885, 0.04773,-0.38124
4.4701, 0.08953,0.06617, 1.11708,0.04619, 0.79105,0.32247, 0.20895,-0.32247, 0.78079,0.31491, 0.06060,-0.37888
4.4751, 0.08724,0.01423, 1.11758,-0.03174, 0.80096,0.32812, 0.19904,-0.32812, 0.79033,0.32082, 0.07327,-0.37619
4.4801, 0.08791,-0.03781, 1.11265,-0.10959, 0.81109,0.33360, 0.18891,-0.33360, 0.80008,0.32658, 0.08572,-0.37320
4.4851, 0.09156,-0.08979, 1.10229,-0.18699, 0.82143,0.33891, 0.17857,-0.33891, 0.81004,0.33218, 0.09795,-0.36991
4.4901, 0.09816,-0.14152, 1.08653,-0.26355, 0.83200,0.34402, 0.16800,-0.34402, 0.82023,0.33761, 0.10997,-0.36634
4.4951, 0.10773,-0.19284, 1.06543,-0.33890, 0.84277,0.34894, 0.15723,-0.34894, 0.83064,0.34286, 0.12178,-0.36250
4.5001, 0.12022,-0.24358, 1.03909,-0.41266, 0.85378,0.35365, 0.14622,-0.35365, 0.84127,0.34791, 0.13337,-0.35840
4.5051, 0.13562,-0.29357, 1.00761,-0.48447, 0.86500,0.35813, 0.13500,-0.35813, 0.85213,0.35276, 0.14474,-0.35406
4.5101, 0.15387,-0.34264, 0.97115,-0.55396, 0.87644,0.36238, 0.12356,-0.36238, 0.86321,0.35740, 0.15589,-0.34949
4.5151, 0.17493,-0.39064, 0.92985,-0.62079, 0.88811,0.36638, 0.11189,-0.36638, 0.87453,0.36181, 0.16683,-0.34470
4.5201, 0.19874,-0.43739, 0.88391,-0.68462, 0.90001,0.37012, 0.09999,-0.37012, 0.88607,0.36598, 0.17755,-0.33970
4.5251, 0.22522,-0.48274, 0.83355,-0.74512, 0.91212,0.37359, 0.08788,-0.37359, 0.89785,0.36990, 0.18805,-0.33451
4.5301, 0.25429,-0.52654, 0.77900,-0.80197, 0.92446,0.37677, 0.07554,-0.37677, 0.90985,0.37355, 0.19835,-0.32913
4.5351, 0.28587,-0.56864, 0.72052,-0.85490, 0.93701,0.37965, 0.06299,-0.37965, 0.92209,0.37693, 0.20843,-0.32357
4.5401, 0.31985,-0.60888, 0.65839,-0.90362, 0.94978,0.38222, 0.05022,-0.38222, 0.93455,0.38000, 0.21831,-0.31785
4.5451, 0.35614,-0.64713, 0.59291,-0.94787, 0.96277,0.38445, 0.03723,-0.38445, 0.94724,0.38278, 0.22798,-0.31197
4.5501, 0.39462,-0.68326, 0.52440,-0.98742, 0.97596,0.38634, 0.02404,-0.38634, 0.96015,0.38522, 0.23745,-0.30594
4.5551, 0.43515,-0.71714, 0.45320,-1.02206, 0.98936,0.38787, 0.01064,-0.38787, 0.97328,0.38733, 0.24672,-0.29977
4.5601, 0.47763,-0.74864, 0.37965,-1.05160, 1.00296,0.38902, -0.00296,-0.38902, 0.98663,0.38908, 0.25580,-0.29348
4.5651, 0.52190,-0.77766, 0.30411,-1.07588, 1.01676,0.38977, -0.01676,-0.38977, 1.00020,0.39046, 0.26469,-0.28705
4.5701, 0.56783,-0.80409, 0.22696,-1.09475, 1.03074,0.39012, -0.03074,-0.39012, 1.01396,0.39145, 0.27339,-0.28052
4.5751, 0.61526,-0.82783, 0.14859,-1.10812, 1.04490,0.39004, -0.04490,-0.39004, 1.02793,0.39204, 0.28190,-0.27387
4.5801, 0.66403,-0.84880, 0.06940,-1.11588, 1.05923,0.38951, -0.05923,-0.38951, 1.04209,0.39220, 0.29024,-0.26713
4.5851, 0.71399,-0.86691, -0.01023,-1.11799, 1.07372,0.38853, -0.07372,-0.38853, 1.05644,0.39192, 0.29840,-0.26028
4.5901, 0.76498,-0.88210, -0.08989,-1.11441, 1.08835,0.38706, -0.08835,-0.38706, 1.07096,0.39119, 0.30639,-0.25335
4.5951, 0.81681,-0.89430, -0.16916,-1.10516, 1.10313,0.38510, -0.10313,-0.38510, 1.08565,0.38997, 0.31422,-0.24634
4.6001, 0.86931,-0.90347, -0.24765,-1.09026, 1.11803,0.38263, -0.11803,-0.38263, 1.10048,0.38827, 0.32188,-0.23925
4.6051, 0.92232,-0.90956, -0.32495,-1.06977, 1.13304,0.37962, -0.13304,-0.37962, 1.11546,0.38604, 0.32939,-0.23209
4.6101, 0.97564,-0.91255, -0.40066,-1.04378, 1.14814,0.37607, -0.14814,-0.37607, 1.13057,0.38329, 0.33674,-0.22486
4.6151, 1.02910,-0.91241, -0.47438,-1.01240, 1.16331,0.37195, -0.16331,-0.37195, 1.14578,0.37999, 0.34396,-0.21757
4.6201, 1.08251,-0.90913, -0.54574,-0.97579, 1.17855,0.36724, -0.17855,-0.36724, 1.16109,0.37611, 0.35102,-0.21022
4.6251, 1.13569,-0.90273, -0.61436,-0.93411, 1.19383,0.36194, -0.19383,-0.36194, 1.17648,0.37165, 0.35796,-0.20282
4.6301, 1.18845,-0.89321, -0.67987,-0.88757, 1.20912,0.35601, -0.20912,-0.35601, 1.19192,0.36658, 0.36476,-0.19537
4.6351, 1.24061,-0.88059, -0.74193,-0.83639, 1.22441,0.34946, -0.22441,-0.34946, 1.20740,0.36089, 0.37143,-0.18788
4.6401, 1.29199,-0.86491, -0.80020,-0.78082, 1.23966,0.34225, -0.23966,-0.34225, 1.22290,0.35456, 0.37798,-0.18034
4.6451, 1.34241,-0.84622, -0.85437,-0.72115, 1.25487,0.33438, -0.25487,-0.33438, 1.23838,0.34756, 0.38442,-0.17277
4.6501, 1.39169,-0.82457, -0.90415,-0.65766, 1.26999,0.32582, -0.26999,-0.32582, 1.25383,0.33989, 0.39074,-0.16516
4.6551, 1.43965,-0.80003, -0.94926,-0.59068, 1.28501,0.31658, -0.28501,-0.31658, 1.26922,0.33153, 0.39696,-0.15752
4.6601, 1.48612,-0.77267, -0.98945,-0.52056, 1.29988,0.30662, -0.29988,-0.30662, 1.28452,0.32246, 0.40308,-0.14985
4.6651, 1.53094,-0.74259, -1.02451,-0.44764, 1.31459,0.29594, -0.31459,-0.29594, 1.29969,0.31266, 0.40910,-0.14215
4.6701, 1.57395,-0.70987, -1.05423,-0.37230, 1.32908,0.28454, -0.32908,-0.28454, 1.31471,0.30213, 0.41504,-0.13443
4.6751, 1.61498,-0.67464, -1.07843,-0.29493, 1.34334,0.27239, -0.34334,-0.27239, 1.32955,0.29084, 0.42088,-0.12668
4.6801, 1.65389,-0.63700, -1.09698,-0.21594, 1.35733,0.25949, -0.35733,-0.25949, 1.34416,0.27880, 0.42665,-0.11892
4.6851, 1.69053,-0.59708, -1.10976,-0.13573, 1.37100,0.24583, -0.37100,-0.24583, 1.35850,0.26598, 0.43234,-0.11114
4.6901, 1.72477,-0.55501, -1.11669,-0.05472, 1.38431,0.23141, -0.38431,-0.23141, 1.37255,0.25238, 0.43796,-0.10334
4.6951, 1.75649,-0.51094, -1.11772,0.02665, 1.39723,0.21623, -0.39723,-0.21623, 1.38626,0.23799, 0.44352,-0.09553
4.7001, 1.78555,-0.46502, -1.11281,0.10796, 1.40972,0.20027, -0.40972,-0.20027, 1.39958,0.22280, 0.44901,-0.08771
4.7051, 1.81186,-0.41740, -1.10198,0.18877, 1.42172,0.18354, -0.42172,-0.18354, 1.41248,0.20681, 0.45446,-0.07988
4.7101, 1.83530,-0.36826, -1.08528,0.26866, 1.43319,0.16605, -0.43319,-0.16605, 1.42490,0.19003, 0.45985,-0.07204
4.7151, 1.85579,-0.31775, -1.06276,0.34719, 1.44409,0.14779, -0.44409,-0.14779, 1.43680,0.17244, 0.46520,-0.06419
4.7201, 1.87324,-0.26606, -1.03454,0.42393, 1.45436,0.12878, -0.45436,-0.12878, 1.44813,0.15406, 0.47051,-0.05633
4.7251, 1.88758,-0.21337, -1.00076,0.49848, 1.46397,0.10902, -0.46397,-0.10902, 1.45883,0.13488, 0.47578,-0.04847
